source_system	history_db_id	student_id	activity_id	item_position	section_title	item_section_position	content_item_id	content_item_name	interaction_type	milliseconds_used	is_scored	scored_response	raw_response	item_status	field_test	item_score	item_submitted_timestamp	is_reviewed	milliseconds_review_total	milliseconds_review_explanation
Atom	200	1832395686	282c607a-3e7a-4db5-9799-665f57fd583f	10	Qbank	10	b03ff78f-3437-4425-8877-a5f987943bef	c20120_10	choice-interaction	22600	1	1	4	responded		1	08-02-2022 02:21			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	1	Qbank	1	72fcee86-95ea-49c5-87ce-490cb944542b	cq0241m	choice-interaction	29500	1	0	5	responded		0	14-05-2021 12:46	1	100	0
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	2	Qbank	2	10e267f1-9d35-46fc-ae8c-6995526f72c5	cq0848m2	choice-interaction	22200	1	0	1	responded		0	14-05-2021 12:27			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	3	Qbank	3	78341b71-a717-47c9-b794-04de019de67a	cq0849m2	choice-interaction	25100	1	0	2	responded		0	14-05-2021 12:28			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	4	Qbank	4	df134655-765f-4664-9b89-b973342739f9	cq0850m2	choice-interaction	4300	1	0	3	responded		0	14-05-2021 12:28			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	5	Qbank	5	bfa5a0f2-bb11-4340-8de7-ed085d227ceb	cs219.01	choice-interaction	30600	1	0	3	responded		0	14-05-2021 12:28			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	6	Qbank	6	4e234545-6a25-413c-8bf2-2c47b326b6b9	cs219.02	choice-interaction	14400	1	0	2	responded		0	14-05-2021 12:29			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	7	Qbank	7	e8d71da6-7ce7-4bec-ae25-57e23ec4e8c9	cq1618	choice-interaction	16100	1	1	1	responded		1	14-05-2021 12:29			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	8	Qbank	8	4b87750e-e4c0-45f1-80ca-f70b537b40be	cs044m.01	choice-interaction	38200	1	0	3	responded		0	14-05-2021 12:30			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	9	Qbank	9	1bf3881e-f05f-426a-bc56-44ed12d3b9ac	cs044m.02	choice-interaction	9600	1	1	5	responded		1	14-05-2021 12:30			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	10	Qbank	10	965c3830-4681-4a1e-847e-0055d0566fb0	cs044m.03	choice-interaction	25900	1	0	3	responded		0	14-05-2021 12:30			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	11	Qbank	11	be452eb4-2033-49e6-a458-d2d83b3a4c87	cq1205	choice-interaction	39700	1	0	3	responded		0	14-05-2021 12:31			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	12	Qbank	12	cf12dab1-0fe7-4278-949d-1b985e64b7a0	cq1268	choice-interaction	48600	1	0	2	responded		0	14-05-2021 12:32			
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	13	Qbank	13	aec971cd-c8eb-4f66-8b07-67a18ddff4e7	cs135m.01	choice-interaction	68500	1	0	4	responded		0	14-05-2021 12:44	1	11800	11800
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	14	Qbank	14	09b220b0-63a3-4865-8bf4-a4777b450c7f	cs135m.02	choice-interaction	9800	1	0	5	responded		0	14-05-2021 12:44	1	4100	4200
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	15	Qbank	15	19f662bd-cd6f-4148-b43b-f58eee14a485	cs135m.03	choice-interaction	17400	1	1	1	responded		1	14-05-2021 12:44	1	4200	4200
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	16	Qbank	16	5116b316-0fa1-423c-aca8-97ec1555c131	cq0896_10	choice-interaction	22400	1	0	2	responded		0	14-05-2021 12:45	1	3900	4000
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	17	Qbank	17	34befc7c-403a-400d-ac30-238131d0fa20	cq0897_10	choice-interaction	38200	1	0	2	responded		0	14-05-2021 12:45	1	2700	2700
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	18	Qbank	18	2e8e986c-77cb-4eba-a138-7e0ec37820ae	cq0613_10	choice-interaction	28900	1	1	4	responded		1	14-05-2021 12:45	1	3400	3500
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	19	Qbank	19	3fd92734-30e2-4692-bc07-bdbc9acccbd2	cq0614_10	choice-interaction	20200	1	0	3	responded		0	14-05-2021 12:45	1	4400	4400
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	20	Qbank	20	0ed58016-6886-4ccf-b1b6-67438d47aa9b	cq0259_10	choice-interaction	7900	1	1	1	responded		1	14-05-2021 12:45	1	3000	3000
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	21	Qbank	21	a6ce2090-90e7-4d28-b14d-df130f3c34aa	cq1183_10	choice-interaction	32400	1	1	1	responded		1	14-05-2021 12:45	1	3000	3000
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	22	Qbank	22	329266d0-76d1-4cc2-802f-6d1f4d8be47a	cq1184_10	choice-interaction	15700	1	0	1	responded		0	14-05-2021 12:45	1	6700	6800
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	23	Qbank	23	3ede8440-be80-4113-a877-635792df91eb	cq1185_10	choice-interaction	23300	1	0	4	responded		0	14-05-2021 12:45	1	3500	3500
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	24	Qbank	24	f247e03d-7845-4ed0-8444-9e41413cdfe4	cq0526_10	choice-interaction	46400	1	0	3	responded		0	14-05-2021 12:45	1	4100	4200
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	25	Qbank	25	10b1bd9e-2e0d-4844-a557-3795f5a6eb99	cq0044m_10	choice-interaction	27200	1	1	2	responded		1	14-05-2021 12:45	1	1600	1600
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	26	Qbank	26	537979e4-aa30-4960-a431-8ac9fb54ea9b	cq0045m_10	choice-interaction	6700	1	1	3	responded		1	14-05-2021 12:45	1	1600	1700
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	27	Qbank	27	38d8ce6e-a2b6-4f1d-a0f5-0d4b9a52ac5c	cs067m2.01	choice-interaction	28100	1	0	2	responded		0	14-05-2021 12:45	1	3100	3100
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	28	Qbank	28	fa91040e-2326-49f4-89ab-367c6a623673	cs067m2.02	choice-interaction	10300	1	0	4	responded		0	14-05-2021 12:45	1	1800	1700
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	29	Qbank	29	2e184e69-b362-486b-8cba-9b652d9affa7	cs067m2.03	choice-interaction	7100	1	0	3	responded		0	14-05-2021 12:45	1	2300	2300
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	30	Qbank	30	c20465bb-8f8c-4f36-856d-5a70d5a74b52	cq1509	choice-interaction	30300	1	0	4	responded		0	14-05-2021 12:45	1	3200	3300
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	31	Qbank	31	7c855453-8878-4061-8576-c65a960dc8ff	cq1533	choice-interaction	17700	1	1	1	responded		1	14-05-2021 12:45	1	3000	3000
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	32	Qbank	32	0062abac-1f9e-4150-bf45-cd080c05e62b	cq1340	choice-interaction	52500	1	0	4	responded		0	14-05-2021 12:46	1	5300	5300
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	33	Qbank	33	40949eed-4c83-4058-aa31-988455589a4b	cq1239	choice-interaction	66100	1	0	3	responded		0	14-05-2021 12:46	1	2000	2100
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	34	Qbank	34	d3d84d7e-20b6-4bfd-801d-792a8c7de209	cq1351	choice-interaction	7900	1	0	4	responded		0	14-05-2021 12:46	1	2500	2500
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	35	Qbank	35	b8b3fd4e-f5ee-4f2a-8184-e06ae6ca276f	cq0535m	choice-interaction	10300	1	0	3	responded		0	14-05-2021 12:46	1	3700	3700
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	36	Qbank	36	d385524f-be8d-4438-b9a7-5ff0f02d0e89	cs037m2.01	choice-interaction	26600	1	0	1	responded		0	14-05-2021 12:46	1	2700	2800
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	37	Qbank	37	f04c567c-7ee2-4608-9f79-ddc12dfb70ee	cs037m2.02	choice-interaction	6200	1	1	3	responded		1	14-05-2021 12:46	1	2200	2200
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	38	Qbank	38	9fe01929-62ad-4982-930b-5c91e11d0828	cq0215m	choice-interaction	9800	1	1	1	responded		1	14-05-2021 12:46	1	1900	2000
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	39	Qbank	39	71c58f8a-c852-4ccd-8dd9-216ef06cce78	cq1583	choice-interaction	17100	1	1	3	responded		1	14-05-2021 12:46	1	1600	1600
Atom	200	1832909206	2895f728-549b-4b0f-b2dc-6c9b183f00ff	40	Qbank	40	bd4a0fce-5b9f-47fb-ac37-048c31eae743	cq0837m2	choice-interaction	23700	1	0	5	responded		0	14-05-2021 12:46	1	10400	10400
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	1	Qbank	1	4437f570-0c45-4f50-ad13-0163c672b230	cs189.01	choice-interaction	16200	1	1	2	responded		1	23-05-2021 17:44	1	2400	2400
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	2	Qbank	2	dc1be129-25ec-44ea-8909-15486b631f04	cs189.02	choice-interaction	10600	1	0	4	responded		0	23-05-2021 17:46	1	10100	10300
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	3	Qbank	3	7ca788f9-865e-46b1-ae00-9f2829a58d3a	cq1626	choice-interaction	20000	1	1	1	responded		1	23-05-2021 17:46	1	1700	1800
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	4	Qbank	4	ab96b5df-12ea-43a1-aa80-d0f119e65d1a	cq0110m_10	choice-interaction	24800	1	1	2	responded		1	23-05-2021 17:46	1	1300	1300
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	5	Qbank	5	f8664ecb-31a9-4a77-b59c-1000d97e816a	cq0427_10	choice-interaction	25100	1	1	4	responded		1	23-05-2021 17:46	1	1500	1500
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	6	Qbank	6	2b055b26-474f-4da7-939d-98ce54f86a74	cq0351m	choice-interaction	27400	1	0	1	responded		0	23-05-2021 17:45	1	13900	14000
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	7	Qbank	7	8b57f00d-c5d8-4eba-934f-9900a13cfd56	cq1623	choice-interaction	24900	1	1	2	responded		1	23-05-2021 17:45	1	2600	2800
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	8	Qbank	8	481bd7c0-b476-48ed-b2b3-cedfaeb3485d	cq1468	choice-interaction	31200	1	1	3	responded		1	23-05-2021 17:45	1	1800	2000
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	9	Qbank	9	6f224d7f-2c14-46ec-8aa8-9d16117af565	cq1256	choice-interaction	35400	1	1	4	responded		1	23-05-2021 17:45	1	3600	3600
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	10	Qbank	10	90819873-decd-4a87-b362-43261244c8be	cq0333m	choice-interaction	21100	1	1	1	responded		1	23-05-2021 17:45	1	3100	3200
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	11	Qbank	11	b1f7ada7-e299-4b0a-bee1-a81070d73bf2	cq1625	choice-interaction	15600	1	1	3	responded		1	23-05-2021 17:45	1	3000	3000
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	12	Qbank	12	79516691-abe9-4f3f-b770-eb0f14717664	cq0655m	choice-interaction	15600	1	1	1	responded		1	23-05-2021 17:45	1	2600	2700
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	13	Qbank	13	bb12307b-30c1-4a21-a0e7-9c8cdd7a7191	cq0658m_10	choice-interaction	57000	1	1	2	responded		1	23-05-2021 17:45	1	1900	2000
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	14	Qbank	14	f2f1e0af-4db9-4fbf-8600-129d579a19e9	cq1349	choice-interaction	40000	1	1	4	responded		1	23-05-2021 17:45	1	2300	2400
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	15	Qbank	15	9892c434-ad93-471e-a0fd-558c1a0a2ad6	cq0365m	choice-interaction	20800	1	0	2	responded		0	23-05-2021 17:45	1	10800	10900
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	16	Qbank	16	213a555c-535b-430d-9c9f-5c474c8a35f5	cq0400_10	choice-interaction	25200	1	1	1	responded		1	23-05-2021 17:45	1	2200	2300
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	17	Qbank	17	53a92792-7ed8-4a57-88c6-3aa0e5ffce25	cq0642m	choice-interaction	53100	1	0	2	responded		0	23-05-2021 17:45	1	7800	7800
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	18	Qbank	18	18cac611-48e0-4f11-81d7-37f165e93503	cq0084m	choice-interaction	10600	1	0	5	responded		0	23-05-2021 17:45	1	5400	5500
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	19	Qbank	19	8c06463b-5d9f-40f3-be44-57c9090c9bef	cq0426m	choice-interaction	39700	1	1	5	responded		1	23-05-2021 17:45	1	2200	2200
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	20	Qbank	20	33791f7f-d59a-4faa-9138-a63c532e6671	cq0436m_10	choice-interaction	24300	1	1	1	responded		1	23-05-2021 17:45	1	2100	2200
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	21	Qbank	21	1aa0197a-2491-460f-9b26-a91eca99bf5f	cq1259	choice-interaction	11900	1	1	2	responded		1	23-05-2021 17:45	1	2600	2700
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	22	Qbank	22	6a159e8c-91da-4aba-88b9-84bcc043f81a	cq0350_10	choice-interaction	13100	1	0	2	responded		0	23-05-2021 17:45	1	5400	5500
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	23	Qbank	23	2de9c7ec-24f2-4e09-834b-bcf22413720e	cq0387_10	choice-interaction	38000	1	1	4	responded		1	23-05-2021 17:45	1	3200	3200
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	24	Qbank	24	9fa007d2-1580-4385-828a-d8caa10e65aa	cq1333	choice-interaction	58900	1	1	4	responded		1	23-05-2021 17:45	1	2300	2400
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	25	Qbank	25	851b2af0-b2a8-4508-985e-f2e46f64488b	cq0340_10	choice-interaction	47500	1	1	4	responded		1	23-05-2021 17:45	1	1900	2000
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	26	Qbank	26	bd111a43-8c43-4b23-b478-ca9fd80fb11b	cq1622	choice-interaction	34400	1	1	3	responded		1	23-05-2021 17:45	1	4700	4800
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	27	Qbank	27	84129c1d-cb1f-4f25-b3f3-3d76ee78c8f7	cq0083_10	choice-interaction	92300	1	1	3	responded		1	23-05-2021 17:45	1	2700	2800
Atom	200	1831050317	289e7130-5f42-43bc-b4f1-4f0ff971b724	28	Qbank	28	04529193-fbf5-4dff-9131-f5fbdd23a7d7	cq1469	choice-interaction	49600	1	1	2	responded		1	23-05-2021 17:45	1	3900	4000
Atom	200	1832395682	2a18e424-838d-426a-8c29-94794b24f2f0	1	Qbank	1	1f8b1fb0-e8c8-4a65-a8dc-0d5abf5e106d	cq1244	choice-interaction	63700	1	1	1	responded		1	27-01-2022 00:38	1	97500	97500
Atom	200	1832395682	2a18e424-838d-426a-8c29-94794b24f2f0	2	Qbank	2	e05c46d5-e149-4904-bfdb-f009e2087e86	cq0671_10	choice-interaction	30200	1	0	3	responded		0	27-01-2022 00:39	1	34200	34200
Atom	200	1832395682	2a18e424-838d-426a-8c29-94794b24f2f0	3	Qbank	3	9cd7e5e2-f3d8-4f38-86b5-c57712963982	cq0281_10	choice-interaction	188500	1	1	3	responded		1	27-01-2022 00:41	1	103000	103000
Atom	200	1832395682	2a18e424-838d-426a-8c29-94794b24f2f0	4	Qbank	4	07bc5739-8e04-491b-9cee-584bef7c273d	cs054mseq.01	choice-interaction	101600	1	1	1	responded		1	27-01-2022 00:41	1	18000	18000
Atom	200	1832395682	2a18e424-838d-426a-8c29-94794b24f2f0	5	Qbank	5	7b0946af-9b9f-4694-949c-6b1bb07a5615	cs054mseq.02	choice-interaction	36700	1	1	2	responded		1	27-01-2022 00:41	1	26100	27000
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	1	Qbank	1	9d053690-e63d-4f0d-bb6c-1998b72c4e73	cq0312_10	choice-interaction	22001	1	0	1	responded		0	22-03-2021 11:10	1	17001	17001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	2	Qbank	2	f17694b9-1409-4b58-ae81-e4a60088214a	cq0087_10	choice-interaction	75001	1	0	2	responded		0	22-03-2021 11:17	1	6001	6001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	3	Qbank	3	71e8492d-b08f-4466-b717-71deedb62047	cq0234_10	choice-interaction	37001	1	0	4	responded		0	22-03-2021 11:17	1	3001	3001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	4	Qbank	4	693dc133-5876-497e-9c77-6af6e4236318	cq0023_10	choice-interaction	42001	1	1	2	responded		1	22-03-2021 11:17	1	2001	2001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	5	Qbank	5	dd376640-972c-433d-9fb4-5efa3dcb08b8	cq0759_10	choice-interaction	21001	1	1	5	responded		1	22-03-2021 11:17	1	2001	2001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	6	Qbank	6	6e4ba762-f351-4c6e-b444-67fb936aeca0	cq0760_10	choice-interaction	13001	1	0	3	responded		0	22-03-2021 11:17	1	20001	20001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	7	Qbank	7	035a8c8f-5203-4bc2-8fb4-ef22c425b7e0	cq0258_10	choice-interaction	12001	1	0	2	responded		0	22-03-2021 11:17	1	9001	9001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	8	Qbank	8	a7dc4855-9bb9-4bd0-b516-0530eb34a3fe	cq0339_10	choice-interaction	15001	1	0	3	responded		0	22-03-2021 11:17	1	2001	2001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	9	Qbank	9	2b3163d7-4f75-41ae-aa36-38a8b32a886a	cq0038_10	choice-interaction	14001	1	1	4	responded		1	22-03-2021 11:17	1	5001	5001
Atom	200	1831169695	2cace5a1-428b-4fa7-a4df-e001b81676b8	10	Qbank	10	77cd300e-debd-450e-b4d6-aed44a314214	cq0316_10	choice-interaction	21001	1	0	1	responded		0	22-03-2021 11:17	1	7001	7001
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	1	Qbank	1	9fe74ab9-fbde-4852-8b70-44cc0964c769	cq0536m2	choice-interaction	114500	1	0	2	responded		0	19-09-2021 18:50	1	820400	820500
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	2	Qbank	2	23cb0cc0-af75-4d67-8413-2d9de84fdfe4	cq0047m	choice-interaction	118000	1	1	4	responded		1	19-09-2021 18:58	1	480100	481200
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	3	Qbank	3	0f09126b-42d9-4eb1-8ac6-a3a21fb170b8	cq0831m	choice-interaction	79800	1	1	1	responded		1	19-09-2021 19:02	1	229600	238600
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	4	Qbank	4	0a64766d-796b-4840-8427-26939970058c	cq1509	choice-interaction	77300	1	0	4	responded		0	19-09-2021 19:04	1	121700	121800
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	5	Qbank	5	391dc305-5b3e-4212-ab07-703902849843	cq0361m	choice-interaction	95900	1	0	3	responded		0	19-09-2021 19:05	1	50100	50100
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	6	Qbank	6	d438e6ee-0dc1-4a5d-8256-a34b0184a3b4	cq0895_10	choice-interaction	53400	1	0	5	responded		0	19-09-2021 19:07	1	117900	117900
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	7	Qbank	7	08b8c1c4-df0f-4448-8e53-a94499d96c53	cq0442m_10	choice-interaction	85600	1	0	3	responded		0	19-09-2021 19:07	1	18200	18200
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	8	Qbank	8	ad8e9551-31db-46e8-8513-9ab80d1204ce	cq0228m	choice-interaction	82300	1	0	1	responded		0	19-09-2021 19:12	1	291000	291100
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	9	Qbank	9	0fe98f2e-9ea5-4732-ae0c-50ea9310b446	cq1272	choice-interaction	72000	1	0	5	responded		0	19-09-2021 19:15	1	162100	162200
Atom	200	1832065858	2e3fa655-22a4-473e-893d-b3dbcd0d1687	10	Qbank	10	c06caa0b-71e2-470f-ac40-8eb9d51504a1	cq0269_10	choice-interaction	91600	1	1	5	responded		1	19-09-2021 19:17	1	141800	141900
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	1	Qbank	1	4ebba57a-2c87-4162-ac63-e6cd80144306	cs036seq.01	choice-interaction	59800	1	0	2	responded		0	22-02-2022 03:31	1	228600	228600
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	2	Qbank	2	d63c183d-77de-46d7-aa53-cbefe827548f	cs036seq.02	choice-interaction	15500	1	1	2	responded		1	22-02-2022 03:31	1	23600	23600
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	3	Qbank	3	bd0871b7-2aeb-4a57-bab5-00af412a0daf	c20283m_10	choice-interaction	80200	1	1	3	responded		1	22-02-2022 03:33	1	113400	113400
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	4	Qbank	4	22e4370c-11c1-43cb-88a9-b7b38915d7a6	c20260_10	choice-interaction	17600	1	1	2	responded		1	22-02-2022 03:34	1	51400	51500
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	5	Qbank	5	1802fad7-2466-4641-9f21-319ec6626331	cs077m2seq.01	choice-interaction	61900	1	1	5	responded		1	22-02-2022 03:39	1	314200	314200
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	6	Qbank	6	d39f0e02-f180-4a06-ae6d-04db27a9ddc2	cs077m2seq.02	choice-interaction	62800	1	0	1	responded		0	22-02-2022 03:43	1	203200	203300
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	7	Qbank	7	d6b470ea-6ad6-49da-a37f-2f63965a9186	cs077m2seq.03	choice-interaction	56600	1	0	3	responded		0	22-02-2022 03:46	1	180400	180400
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	8	Qbank	8	603fc258-dc45-4399-9149-668a67d7f52b	cs077m2seq.04	choice-interaction	63800	1	0	1	responded		0	22-02-2022 03:47	1	54200	54200
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	9	Qbank	9	ce1d26b7-09b7-4cb3-a913-92e49ef8a554	cs042seq.01	choice-interaction	98600	1	0	2	responded		0	22-02-2022 03:49	1	103500	103600
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	10	Qbank	10	8596473e-2c1a-4471-8d10-c81ae019fef7	cs042seq.02	choice-interaction	31900	1	1	1	responded		1	22-02-2022 03:50	1	65800	65900
Atom	200	1832395701	3112887c-aad1-4cd3-bb5e-602cee653c34	11	Qbank	11	03a2fdc9-287b-4604-90b5-a9f838b63d49	cs042seq.03	choice-interaction	44900	1	1	2	responded		1	22-02-2022 03:50	1	30100	30300
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	1	Qbank	1	2c8ba14c-681f-4127-bded-2e7429b1a3da	cq1370	choice-interaction	17700	1	0	5	responded		0	19-11-2021 21:24			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	2	Qbank	2	56ab3f41-609f-4cdf-a163-88d6f62abb5d	cq1569	choice-interaction	29300	1	0	1	responded		0	19-11-2021 21:07			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	3	Qbank	3	1bbc5b17-cacd-47f8-8394-c6f5691e825f	cq0747m_10	choice-interaction	29100	1	0	1	responded		0	19-11-2021 21:08			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	4	Qbank	4	9b0f83a6-f3a0-4bca-92a7-fdd160832890	cq1320	choice-interaction	43000	1	1	2	responded		1	19-11-2021 21:23	1	15700	15700
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	5	Qbank	5	7bec794f-66aa-41eb-af6c-841bd5fda7a0	cq0336m_10	choice-interaction	36800	1	0	2	responded		0	19-11-2021 21:09			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	6	Qbank	6	90c28b55-62ad-4f52-95a1-0b1d0a87b92c	cq1171_10	choice-interaction	31900	1	0	1	responded		0	19-11-2021 21:10			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	7	Qbank	7	3f16d019-c01f-4f87-92eb-63748494d40c	cq1200	choice-interaction	63000	1	0	2	responded		0	19-11-2021 21:11			
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	8	Qbank	8	d67cfe2a-f9af-48e8-b4cc-d113525028be	cq1577	choice-interaction	28100	1	1	4	responded		1	19-11-2021 21:23	1	3400	3400
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	9	Qbank	9	10952900-8085-4b76-ba31-5bf45494f540	cq1214	choice-interaction	31200	1	1	3	responded		1	19-11-2021 21:23	1	800	800
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	10	Qbank	10	046ff1a8-dd7a-4a94-b6a5-83c1abe28b70	cq1567	choice-interaction	31300	1	1	4	responded		1	19-11-2021 21:23	1	13200	13100
Atom	200	1833431333	3136382c-ad4e-4d65-b99b-91052934b9ab	11	Qbank	11	545c9c18-73d0-486b-8561-ef295b959659	cq1194m	choice-interaction	20800	1	0	4	responded		0	19-11-2021 21:23	1	3500	3500
